Провайдер;Название;ID;RTP по умолчанию;Url;MobileUrl;Тип игры;Сортировка;Сортировка по категориям;Категории;Статус;Фрираунды;Минимальная ставка;Максимальная ставка;Максимальный множитель;Волатильность провайдера
"Pragmatic Play";"Trees of Treasure";"2774802";"96.1000";"vs20treesot";"vs20treesot";"HasDemo ";"100494";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"15000.00";"Very High"
"Pragmatic Play";"The Alter Ego";"2778758";"96.0700";"vswaysalterego";"vswaysalterego";"HasDemo ";"100494";"0";"Slots";"1";"Все";"0.20";"240.00";"10000.00";"Very High"
"Pragmatic Play";"Big Bass Floats My Boat";"2778762";"96.0700";"vs10bbfloats";"vs10bbfloats";"HasDemo ";"100494";"0";"Slots";"1";"Все";"0.10";"250.00";"5000.00";"Very High"
"Pragmatic Play";"Pompeii Megareels Megaways";"2782702";"96.0000";"vswaysmegareel";"vswaysmegareel";"HasDemo ";"100494";"0";"Slots";"1";"Все";"0.20";"240.00";"10000.00";"High"
"Pragmatic Play";"Wheel O’Gold";"2782706";"96.0200";"vs20multiup";"vs20multiup";"HasDemo ";"100494";"0";"Slots";"1";"Все";"0.20";"240.00";"10000.00";"Very High"
"Pragmatic Play";"Strawberry Cocktail";"2786846";"96.0000";"vs10strawberry";"vs10strawberry";"HasDemo ";"100494";"0";"Slots";"1";"Все";"0.20";"240.00";"16000.00";"High"
"Pragmatic Play";"Mighty Munching Melons";"2786850";"96.0500";"vs20mmmelon";"vs20mmmelon";"HasDemo ";"100494";"0";"Slots";"1";"Все";"0.20";"240.00";"3000.00";"Very High"
"Pragmatic Play";"Gates of Olympus Dice";"2791142";"96.5000";"vs20olympdice";"vs20olympdice";"HasDemo ";"100494";"0, 0, 0, 0";"Popular,Slots,Vertical Thumbnails,Dice";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Gears of Horus";"2795146";"96.0600";"vs20clustext";"vs20clustext";"HasDemo ";"100494";"0";"Slots";"1";"Все";"0.20";"240.00";"10000.00";"Very High"
"Pragmatic Play";"Sugar Rush Dice";"2938461";"96.5000";"vs20sugardice";"vs20sugardice";"HasDemo ";"100494";"0, 0";"Slots,Dice";"1";"Все";"0.20";"100.00";"5000.00";"Very High"
"Pragmatic Play";"Blade & Fangs";"2759302";"96.0500";"vs20mergedwndw";"vs20mergedwndw";"HasDemo ";"100493";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"5000.00";"High"
"Pragmatic Play";"Gates of Olympus 1000";"2748481";"96.5000";"vs20olympx";"vs20olympx";"HasDemo ";"100492";"500, 0, 0";"Popular,Slots,Vertical Thumbnails";"1";"Все";"0.20";"100.00";"15000.00";"Very High"
"Pragmatic Play";"Fire Stampede";"2746753";"96.0000";"vswaysstampede";"vswaysstampede";"HasDemo ";"100491";"0, 0, 0";"Slots,Jackpots,Free Bonus";"1";"Все";"0.20";"240.00";"4275.00";"Very High"
"Pragmatic Play";"Year of the Dragon King";"2758606";"96.0800";"vs20yotdk";"vs20yotdk";"HasDemo ";"100491";"0, 0";"Slots,Free Bonus";"1";"Все";"0.10";"250.00";"5000.00";"Very High"
"Pragmatic Play";"Castle of Fire";"2762446";"96.0100";"vswaysexpandng";"vswaysexpandng";"HasDemo ";"100491";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"8000.00";"Very High"
"Pragmatic Play";"Good Luck & Good Fortune";"2762450";"96.0500";"vs10luckfort";"vs10luckfort";"HasDemo ";"100491";"0, 0";"Slots,Free Bonus";"1";"Все";"0.10";"250.00";"2100.00";"High"
"Pragmatic Play";"Loki’s Riches";"2763666";"96.0400";"vs20loksriches";"vs20loksriches";"HasDemo ";"100491";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"10000.00";"Very High"
"Pragmatic Play";"5 Frozen Charms Megaways";"2739730";"96.5000";"vswayscharms";"vswayscharms";"HasDemo ";"100490";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Floating Dragon New Year Festival Ultra Megaways™ Hold & Spin";"2739986";"96.7000";"vswaysfltdrgny";"vswaysfltdrgny";"HasDemo ";"100490";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"20000.00";"Very High"
"Pragmatic Play";"Ding Dong Christmas Bells";"2743674";"96.0500";"vs10ddcbells";"vs10ddcbells";"HasDemo ";"100490";"0, 0";"Slots,Free Bonus";"1";"Все";"0.10";"250.00";"2100.00";"Very High"
"Pragmatic Play";"Candy Jar Clusters™";"2744483";"96.0800";"vs20cjcluster";"vs20cjcluster";"HasDemo ";"100490";"0, 0, 0";"Slots,Jackpots,Free Bonus";"1";"Все";"0.20";"240.00";"10000.00";"Very High"
"Pragmatic Play";"The Wild Gang";"2731750";"96.0200";"vswayswildgang";"vswayswildgang";"HasDemo ";"100489";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"10000.00";"Very High"
"Pragmatic Play";"Big Bass Christmas Bash";"2736838";"96.7100";"vs10bbsplxmas";"vs10bbsplxmas";"HasDemo ";"100489";"0, 0";"Slots,Free Bonus";"1";"Все";"0.10";"250.00";"5000.00";"Very High"
"Pragmatic Play";"Nile Fortune";"2730254";"96.0300";"vs20nilefort";"vs20nilefort";"HasDemo ";"100488";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"300.00";"2500.00";"Medium"
"Pragmatic Play";"Timber Stacks";"2726534";"96.0500";"vswaystimber";"vswaystimber";"HasDemo ";"100487";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"10000.00";"Very High"
"Pragmatic Play";"Sugar Supreme Powernudge";"2724562";"96.0900";"vs20sugarnudge";"vs20sugarnudge";"HasDemo ";"100486";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"5000.00";"Very High"
"Pragmatic Play";"Cash Chips";"2714982";"96.0300";"vs20maskgame";"vs20maskgame";"HasDemo ";"100485";"0, 0, 0";"Slots,Jackpots,Free Bonus";"1";"Все";"0.20";"240.00";"10000.00";"Very High"
"Pragmatic Play";"Demon Pots";"2712762";"96.0100";"vs40demonpots";"vs40demonpots";"HasDemo ";"100484";"0";"Slots";"1";"Все";"0.40";"240.00";"6000.00";"High"
"Pragmatic Play";"Rainbow Reels";"2709482";"96.0700";"vs40rainbowr";"vs40rainbowr";"HasDemo ";"100483";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"5000.00";"High"
"Pragmatic Play";"Twilight Princess";"2711837";"96.0800";"vs20dhcluster";"vs20dhcluster";"HasDemo ";"100483";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"7500.00";"Very High"
"Pragmatic Play";"Fortunes of Aztec";"2705780";"96.4200";"vswaysstrlght";"vswaysstrlght";"HasDemo ";"100482";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"10000.00";"High"
"Pragmatic Play";"Gravity Bonanza";"2706116";"96.0900";"vs20gravity";"vs20gravity";"HasDemo ";"100482";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"10000.00";"Very High"
"Pragmatic Play";"Infective Wild";"2712302";"96.0900";"vs40infwild";"vs40infwild";"HasDemo ";"100482";"0, 0";"Slots,Free Bonus";"1";"Все";"0.40";"100.00";"5000.00";"Very High"
"Pragmatic Play";"John Hunter and the Book of Tut Megaways";"2704751";"96.0000";"vswaystut";"vswaystut";"HasDemo ";"100481";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"10000.00";"Very High"
"Pragmatic Play";"8 Golden Dragon Challenge";"2707061";"96.0100";"vs10gdchalleng";"vs10gdchalleng";"HasDemo ";"100481";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"250.00";"8800.00";"Very High"
"Pragmatic Play";"Frozen Tropics";"2703776";"96.1500";"vswaysftropics";"vswaysftropics";"HasDemo ";"100480";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"9000.00";"High"
"Pragmatic Play";"Gold Oasis";"2703890";"96.0600";"vswaysincwnd";"vswaysincwnd";"HasDemo ";"100480";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"7260.00";"High"
"Pragmatic Play";"Candy Blitz";"2701779";"96.0800";"vs20candyblitz";"vs20candyblitz";"HasDemo ";"100479";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"10000.00";"High"
"Pragmatic Play";"Big Bass Hold & Spinner Megaways";"2701231";"96.7000";"vswaysbbhas";"vswaysbbhas";"HasDemo ";"100478";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"250.00";"20000.00";"High"
"Pragmatic Play";"Wild Booster";"1925658";"96.4700";"vs20wildboost";"vs20wildboost";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"Very High"
"Pragmatic Play";"Juicy Fruits";"1927225";"96.5100";"vs50juicyfr";"vs50juicyfr";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.25";"125.00";"5000.00";"High"
"Pragmatic Play";"Power of Thor Megaways";"1933785";"96.9700";"vswayshammthor";"vswayshammthor";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Floating Dragon";"1945857";"96.7100";"vs10floatdrg";"vs10floatdrg";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.10";"250.00";"5000.00";"Medium"
"Pragmatic Play";"Buffalo King Megaways";"1950101";"96.5200";"vswaysbufking";"vswaysbufking";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Hot Fiesta";"1952173";"96.5600";"vs25hotfiesta";"vs25hotfiesta";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.25";"125.00";"5000.00";"High"
"Pragmatic Play";"Amazing Money Machine";"1964855";"96.4200";"vs10amm";"vs10amm";"HasDemo ";"100477";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"5100.00";"High"
"Pragmatic Play";"Phoenix Forge";"1970935";"96.5100";"vs20phoenixf";"vs20phoenixf";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Cash Elevator";"1977459";"96.6400";"vs20terrorv";"vs20terrorv";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"20000.00";"High"
"Pragmatic Play";"Panda's Fortune 2";"1977931";"96.5100";"vs25pandatemple";"vs25pandatemple";"HasDemo ";"100477";"0, 0";"Slots,Jackpots";"1";"Все";"0.25";"125.00";"5000.00";"High"
"Pragmatic Play";"The Magic Cauldron - Enchanted Brew";"1984095";"96.4400";"vs20magicpot";"vs20magicpot";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Heart of Rio";"1996623";"96.5000";"vs25rio";"vs25rio";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.25";"125.00";"10500.00";"Low"
"Pragmatic Play";"Dragon Hot Hold & Spin";"2000191";"96.7000";"vs5drhs";"vs5drhs";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.05";"250.00";"20000.00";"High"
"Pragmatic Play";"Lucky Lightning";"2002459";"96.4800";"vswayslight";"vswayslight";"HasDemo ";"100477";"0, 0";"Slots,Jackpots";"1";"Все";"0.25";"125.00";"10100.00";"High"
"Pragmatic Play";"5 Lions Megaways";"2009223";"96.5000";"vswayslions";"vswayslions";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Empty the Bank";"2015551";"96.4800";"vs20emptybank";"vs20emptybank";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"10000.00";"Very High"
"Pragmatic Play";"Book of Vikings";"2034594";"96.5000";"vs10bookviking";"vs10bookviking";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.10";"100.00";"5500.00";"High"
"Pragmatic Play";"Chicken Drop";"2039576";"96.5000";"vs20chickdrop";"vs20chickdrop";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Yum Yum Powerways";"2062356";"96.4300";"vswaysyumyum";"vswaysyumyum";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Bigger Bass Bonanza";"2071839";"96.7100";"vs12bbb";"vs12bbb";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.12";"240.00";"4000.00";"High"
"Pragmatic Play";"Treasure Wild";"2081241";"96.5300";"vs20trsbox";"vs20trsbox";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"4500.00";"High"
"Pragmatic Play";"Piggy Bank Bills";"2085591";"96.5000";"vs9piggybank";"vs9piggybank";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Mystic Chief";"2090262";"96.5500";"vswayswest";"vswayswest";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Cash Bonanza";"2093094";"96.5200";"vswaysbankbonz";"vswaysbankbonz";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Day of Dead";"2094759";"96.4900";"vs20daydead";"vs20daydead";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"4500.00";"High"
"Pragmatic Play";"Star Pirates Code";"2097885";"96.7000";"vs10starpirate";"vs10starpirate";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.10";"250.00";"2500.00";"High"
"Pragmatic Play";"John Hunter and the Quest for Bermuda Riches";"2099256";"96.3900";"vs20bermuda";"vs20bermuda";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Big Bass Bonanza Megaways";"2113938";"96.7200";"vswaysbbb";"vswaysbbb";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"4000.00";"High"
"Pragmatic Play";"Super X";"2116929";"96.5600";"vs20superx";"vs20superx";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"9000.00";"High"
"Pragmatic Play";"Santa's Wonderland";"2121456";"96.2300";"vs20santawonder";"vs20santawonder";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"7500.00";"Very High"
"Pragmatic Play";"Christmas Big Bass Bonanza";"2123661";"96.7100";"vs10bxmasbnza";"vs10bxmasbnza";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.10";"250.00";"2100.00";"Medium"
"Pragmatic Play";"Smugglers Cove";"2128248";"96.5000";"vs20smugcove";"vs20smugcove";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"10000.00";"Medium"
"Pragmatic Play";"Crystal Caverns MEGAWAYS";"2131932";"96.4600";"vswayscryscav";"vswayscryscav";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"10000.00";"High"
"Pragmatic Play";"Magician's Secrets";"2150248";"96.5100";"vs4096magician";"vs4096magician";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.10";"100.00";"5000.00";"High"
"Pragmatic Play";"Gates of Valhalla";"2169020";"96.4600";"vs10runes";"vs10runes";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"10000.00";"High"
"Pragmatic Play";"The Ultimate 5";"2179128";"96.5000";"vs20ultim5";"vs20ultim5";"HasDemo ";"100477";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"100.00";"5000.00";"Very High"
"Pragmatic Play";"Elemental Gems Megaways";"2182268";"96.5100";"vswayselements";"vswayselements";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"Low"
"Pragmatic Play";"Might of Ra";"2188528";"96.4900";"vs50mightra";"vs50mightra";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"22500.00";"Very High"
"Pragmatic Play";"Snakes and Ladders Megadice";"2191612";"96.6800";"vs10snakeladd";"vs10snakeladd";"HasDemo ";"100477";"0, 0";"Slots,Dice";"1";"Все";"0.10";"100.00";"5300.00";"High"
"Pragmatic Play";"Extra Juicy MEGAWAYS";"2194536";"96.4200";"vswaysxjuicy";"vswaysxjuicy";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"Very High"
"Pragmatic Play";"Queenie";"2200940";"96.5100";"vs243queenie";"vs243queenie";"HasDemo ";"100477";"0, 0";"Slots,Jackpots";"1";"Все";"0.25";"125.00";"4200.00";"High"
"Pragmatic Play";"Wild Beach Party";"2207380";"96.5300";"vs20bchprty";"vs20bchprty";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"Very High"
"Pragmatic Play";"Rainbow Gold";"2213616";"96.4500";"vs20rainbowg";"vs20rainbowg";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"Very High"
"Pragmatic Play";"Barn Festival";"2225240";"96.4500";"vs20farmfest";"vs20farmfest";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"20000.00";"High"
"Pragmatic Play";"Drill That Gold";"2231260";"96.4900";"vs20drtgold";"vs20drtgold";"HasDemo ";"100477";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Chicken Chase";"2237307";"96.4800";"vs10chkchase";"vs10chkchase";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.10";"100.00";"210.00";"Low"
"Pragmatic Play";"Clover Gold";"2243757";"96.5400";"vs20mustanggld2";"vs20mustanggld2";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"Low"
"Pragmatic Play";"Spirit of Adventure";"2246250";"96.6000";"vs10spiritadv";"vs10spiritadv";"HasDemo ";"100477";"0";"Slots";"1";"Все";"0.10";"100.00";"5100.00";"Medium"
"Pragmatic Play";"North Guardians";"2248305";"96.3800";"vs50northgard";"vs50northgard";"HasDemo ";"100477";"0, 0";"Slots,Free Bonus";"1";"Все";"0.50";"100.00";"5000.00";"High"
"Pragmatic Play";"Fire Strike 2";"2253303";"96.5300";"vs10firestrike2";"vs10firestrike2";"HasDemo ";"100477";"0, 0, 0";"Slots,Jackpots,Free Bonus";"1";"Все";"0.10";"100.00";"25000.00";"Medium"
"Pragmatic Play";"Goblin Heist Powernudge";"2257866";"96.4700";"vs20gobnudge";"vs20gobnudge";"HasDemo ";"100477";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"100.00";"4000.00";"High"
"Pragmatic Play";"Starlight Princess 1000";"2698870";"96.5000";"vs20starlightx";"vs20starlightx";"HasDemo ";"100477";"0, 0";"Slots,New";"1";"Все";"0.20";"125.00";"15000.00";"High"
"Pragmatic Play";"Piggy Bankers";"2683653";"96.0500";"vs20piggybank";"vs20piggybank";"HasDemo ";"100449";"0, 0";"Slots,Free Bonus";"1";"Нет";"0.20";"240.00";"10000.00";"Very High"
"Pragmatic Play";"Rocket Blast Megaways";"2678905";"96.0100";"vswaysrockblst";"vswaysrockblst";"HasDemo ";"100448";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"10000.00";"High"
"Pragmatic Play";"Sky Bounty";"2670373";"96.0500";"vs50jucier";"vs50jucier";"HasDemo ";"100447";"0, 0";"Slots,Free Bonus";"1";"Все";"0.25";"250.00";"5000.00";"High"
"Pragmatic Play";"Lobster Bob's Crazy Crab Shack";"2662821";"96.0300";"vs20lobcrab";"vs20lobcrab";"HasDemo ";"100446";"0, 0, 0";"Slots,Jackpots,Free Bonus";"1";"Все";"0.20";"240.00";"6000.00";"High"
"Pragmatic Play";"3 Buzzing Wilds";"2654873";"96.0300";"vs20wildparty";"vs20wildparty";"HasDemo ";"100445";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Cash Box";"2652309";"96.0200";"vs20cashmachine";"vs20cashmachine";"HasDemo ";"100444";"0, 0, 0";"Slots,Jackpots,Free Bonus";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Hellvis Wild";"2644053";"96.0100";"vs243nudge4gold";"vs243nudge4gold";"HasDemo ";"100443";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Power of Merlin Megaways";"2647569";"96.0900";"vswayspowzeus";"vswayspowzeus";"HasDemo ";"100443";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"100.00";"40000.00";"High"
"Pragmatic Play";"Forge of Olympus";"2679481";"96.2500";"vs20forge";"vs20forge";"HasDemo ";"100443";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Pub Kings";"2686786";"96.0800";"vs20lvlup";"vs20lvlup";"HasDemo ";"100443";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"5000.00";"Very High"
"Pragmatic Play";"Cyclops Smash";"2696875";"96.0500";"vs20earthquake";"vs20earthquake";"HasDemo ";"100443";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"10000.00";"Very High"
"Pragmatic Play";"Mustang Trail";"2699335";"96.0400";"vs10trail";"vs10trail";"HasDemo ";"100443";"0, 0";"Slots,Free Bonus";"1";"Все";"0.10";"250.00";"5000.00";"High"
"Pragmatic Play";"Spellbinding Mystery";"2640161";"96.0400";"vs20splmystery";"vs20splmystery";"HasDemo ";"100442";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"100.00";"10000.00";"High"
"Pragmatic Play";"Heist for the Golden Nuggets";"2632969";"96.0000";"vs20hstgldngt";"vs20hstgldngt";"HasDemo ";"100441";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Wisdom of Athena";"2630048";"96.0700";"vs20procount";"vs20procount";"HasDemo ";"100440";"0, 0, 0";"Slots,New,Free Bonus";"1";"Все";"0.20";"100.00";"5000.00";"High"
"Pragmatic Play";"Big Bass Amazon Xtreme";"2630044";"96.0700";"vs10bbextreme";"vs10bbextreme";"HasDemo ";"100439";"0, 0";"Slots,Free Bonus";"1";"Все";"0.10";"375.00";"10000.00";"High"
"Pragmatic Play";"Country Farming";"2622096";"96.0700";"vs20mysteryst";"vs20mysteryst";"HasDemo ";"100438";"0, 0, 0";"Slots,Jackpots,Free Bonus";"1";"Все";"0.20";"100.00";"10000.00";"High"
"Pragmatic Play";"Fat Panda";"2626292";"96.0700";"vs20beefed";"vs20beefed";"HasDemo ";"100438";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"100.00";"20000.00";"High"
"Pragmatic Play";"Floating Dragon - Dragon Boat Festival";"2617284";"96.0700";"vs10fdrasbf";"vs10fdrasbf";"HasDemo ";"100437";"0, 0";"Slots,Free Bonus";"1";"Все";"0.10";"250.00";"10000.00";"High"
"Pragmatic Play";"Pirates Pub";"2610776";"96.0300";"vs9outlaw";"vs9outlaw";"HasDemo ";"100436";"0, 0";"Slots,Free Bonus";"1";"Все";"0.09";"99.00";"5000.00";"High"
"Pragmatic Play";"Sticky Bees";"2603356";"96.0600";"vs20clustwild";"vs20clustwild";"HasDemo ";"100435";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"100.00";"10000.00";"High"
"Pragmatic Play";"Zeus vs Hades - Gods of War";"2600636";"96.0700";"vs15godsofwar";"vs15godsofwar";"HasDemo ";"100434";"0";"Slots";"1";"Все";"0.10";"100.00";"15000.00";"Very High"
"Pragmatic Play";"Jewel Rush";"2596308";"96.4700";"vs20jewelparty";"vs20jewelparty";"HasDemo ";"100433";"0";"Slots";"1";"Все";"0.20";"100.00";"5000.00";"Very High"
"Pragmatic Play";"Lamp Of Infinity";"2587892";"96.0700";"vs20lampinf";"vs20lampinf";"HasDemo ";"100432";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"240.00";"5000.00";"High"
"Pragmatic Play";"Diamonds of Egypt";"2584760";"96.4900";"vswayseternity";"vswayseternity";"HasDemo ";"100431";"0, 0, 0";"Slots,Jackpots,Free Bonus";"1";"Все";"0.88";"140.80";"2500.00";"Medium"
"Pragmatic Play";"Knight Hot Spotz";"2580608";"96.5000";"vs25spotz";"vs25spotz";"HasDemo ";"100430";"0, 0";"Slots,Free Bonus";"1";"Все";"0.25";"125.00";"2000.00";"High"
"Pragmatic Play";"Wild Bison Charge";"2575372";"96.0300";"vs20stickywild";"vs20stickywild";"HasDemo ";"100429";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"100.00";"12000.00";"Very High"
"Pragmatic Play";"Kingdom of the Dead";"2570473";"96.0700";"vs10kingofdth";"vs10kingofdth";"HasDemo ";"100428";"0, 0";"Slots,Free Bonus";"1";"Все";"0.10";"250.00";"10000.00";"High"
"Pragmatic Play";"Jane Hunter and the Mask of Montezuma";"2565809";"96.0200";"vs10jnmntzma";"vs10jnmntzma";"HasDemo ";"100427";"0, 0";"Slots,Free Bonus";"1";"Все";"0.10";"100.00";"5000.00";"High"
"Pragmatic Play";"3 Dancing Monkeys";"2562813";"96.0000";"vswaysmonkey";"vswaysmonkey";"HasDemo ";"100426";"0, 0, 0";"Slots,Free Bonus,Bonus Risk";"1";"Все";"0.30";"150.00";"12077.00";"High"
"Pragmatic Play";"Wild Celebrity Bus Megaways";"2558491";"96.0100";"vswaysrsm";"vswaysrsm";"HasDemo ";"100425";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"100.00";"10000.00";"High"
"Pragmatic Play";"Excalibur Unleashed";"2559173";"96.0500";"vs20excalibur";"vs20excalibur";"HasDemo ";"100425";"0, 0";"Slots,Free Bonus";"1";"Все";"0.20";"100.00";"5000.00";"High"
